lineage,sense,BP,RI,DVG_type,read_counts_virema,read_counts_ditector,pBP_virema,pRI_virema,pBP_ditector,pRI_ditector,rpht_virema,rpht_ditector,length_dvg,p(real),strain,rep,program
J,neg,3281,3278,Deletion_reverse,1,0,0.00054615,0.000561167,0,0.000409668,0.6079175177511915,0,10135,0.600165874,B,1,virema
J,neg,3305,3303,Deletion_reverse,1,0,0.000515996,0.000589275,0,0.000422833,0.6079175177511915,0,10136,0.5937610452369735,B,1,virema
J,neg,3388,2285,Deletion_reverse,1,0,0.000453104,0.000350754,0,0.000353232,0.6079175177511915,0,9035,0.5052985627558293,B,1,virema
J,neg,3391,3389,Deletion_reverse,1,0,0.0004649,0.000453926,0,0.000390168,0.6079175177511915,0,10136,0.8616333657847528,B,1,virema
J,neg,3407,3405,Deletion_reverse,1,0,0.000325733,0.000326477,0,0.000331016,0.6079175177511915,0,10136,0.7451660482540657,B,1,virema
J,neg,3419,3417,Deletion_reverse,1,0,0.000319898,0.000320102,0,0.000324044,0.6079175177511915,0,10136,0.8656605508429337,B,1,virema
J,neg,3455,3451,Deletion_reverse,1,0,0.000298686,0.000294377,0,0.000318878,0.6079175177511915,0,10134,0.734599355,B,1,virema
J,neg,3456,3454,Deletion_reverse,1,0,0.000298418,0.000298329,0,0.000323729,0.6079175177511915,0,10136,0.7928351322500047,B,1,virema
J,neg,3588,9275,Insertion_reverse,1,0,0.000933707,0.000416667,0,0.000371195,0.6079175177511915,0,15825,0.6956954106974776,B,1,virema
J,neg,3592,2205,Deletion_reverse,1,0,0.000904159,0.000399202,0,0.000356888,0.6079175177511915,0,8751,0.5317962700311915,B,1,virema
J,neg,3628,9183,Insertion_reverse,1,0,0.000660066,0.000364299,0,0.000382409,0.6079175177511915,0,15693,0.5629695432320518,B,1,virema
J,neg,3688,3686,Deletion_reverse,1,0,0.000587889,0.000592768,0,0.000590667,0.6079175177511915,0,10136,0.879943843,B,1,virema
J,neg,3700,3697,Deletion_reverse,1,0,0.000607903,0.000606428,0,0.000603136,0.6079175177511915,0,10135,0.8860595338019059,B,1,virema
J,neg,3711,3709,Deletion_reverse,1,0,0.000601323,0.000618429,0,0.000615385,0.6079175177511915,0,10136,0.5683081551200938,B,1,virema
J,neg,3716,3714,Deletion_reverse,2,0,0.001160766,0.001166181,0,0.001160766,1.215835035502383,0,10136,0.5432642492856065,B,1,virema
J,neg,3792,3790,Deletion_reverse,1,0,0.00055371,0.000561167,0,0.000556793,0.6079175177511915,0,10136,0.8169242551619322,B,1,virema
J,neg,3893,3891,Deletion_reverse,1,0,0.001310616,0.001315789,0,0.00048852,0.6079175177511915,0,10136,0.8650825155556017,B,1,virema
J,neg,3908,3906,Deletion_reverse,1,0,0.001228501,0.001230012,0,0.000518672,0.6079175177511915,0,10136,0.8953100679534096,B,1,virema
J,neg,3993,6216,Insertion_reverse,1,0,0.001547988,0.000620347,0,0.000349406,0.6079175177511915,0,12361,0.5371965424798896,B,1,virema
J,neg,4229,5100,Insertion_reverse,1,0,0.000635728,0.000478927,0,0.00037037,0.6079175177511915,0,11009,0.5924754722822932,B,1,virema
J,neg,4256,4253,Deletion_reverse,1,0,0.000702741,0.000705716,0,0.000344947,0.6079175177511915,0,10135,0.8057172069354485,B,1,virema
J,neg,4257,4254,Deletion_reverse,1,0,0.000700771,0.000704225,0,0.000346741,0.6079175177511915,0,10135,0.8057172069354485,B,1,virema
J,neg,4283,3466,Deletion_reverse,1,0,0.00062422,0.000525486,0,0.00035461,0.6079175177511915,0,9321,0.6689603604747156,B,1,virema
J,neg,4347,4345,Deletion_reverse,1,0,0.000376506,0.000379795,0,0.000375375,0.6079175177511915,0,10136,0.8616090216636108,B,1,virema
J,neg,4437,4435,Deletion_reverse,1,0,0.000623441,0.000615006,0,0.000613874,0.6079175177511915,0,10136,0.8433279363440258,B,1,virema
J,neg,4544,8732,Insertion_reverse,1,0,0.000635324,0.000557103,0,0.000553403,0.6079175177511915,0,14326,0.5006982707465831,B,1,virema
J,neg,4551,7269,Insertion_reverse,1,0,0.0006035,0.000558347,0,0.000407,0.6079175177511915,0,12856,0.5006982707465831,B,1,virema
J,neg,4565,4563,Deletion_reverse,1,0,0.000517598,0.000524659,0,0.000505561,0.6079175177511915,0,10136,0.879943843,B,1,virema
J,neg,4645,4645,Insertion_reverse,10,0,0.006188119,0.006188119,0,0.002638522,6.079175177511916,0,10138,0.5344968516283202,B,1,virema
J,neg,4646,4644,Deletion_reverse,2,0,0.001230769,0.001252348,0,0.000526593,1.215835035502383,0,10136,0.5612355408364007,B,1,virema
J,neg,4647,4644,Deletion_reverse,1,0,0.000606428,0.000626174,0,0.000263296,0.6079175177511915,0,10135,0.5675856320292012,B,1,virema
J,neg,4655,4655,Insertion_reverse,1,0,0.000556483,0.000556483,0,0.000255428,0.6079175177511915,0,10138,0.6785421241226928,B,1,virema
J,neg,4682,4680,Deletion_reverse,1,0,0.000276625,0.000282646,0,0.00021322,0.6079175177511915,0,10136,0.5947192345124466,B,1,virema
J,neg,4690,4688,Deletion_reverse,2,0,0.000528961,0.000531773,0,0.0004158,1.215835035502383,0,10136,0.8732140363369713,B,1,virema
J,neg,4705,4702,Deletion_reverse,1,0,0.000255232,0.000257865,0,0.000207598,0.6079175177511915,0,10135,0.6492428372023714,B,1,virema
J,neg,4787,4787,Insertion_reverse,9,0,0.00426945,0.00426945,0,0.003142458,5.471257659760724,0,10138,0.6562071039526169,B,1,virema
J,neg,4787,4788,Insertion_reverse,1,0,0.000474383,0.000474383,0,0.000356888,0.6079175177511915,0,10139,0.741515318,B,1,virema
J,neg,4788,4786,Deletion_reverse,2,0,0.000948767,0.000959233,0,0.000699545,1.215835035502383,0,10136,0.7970180603800323,B,1,virema
J,neg,4858,9483,Insertion_reverse,1,0,0.000302755,0.000359712,0,0.000369549,0.6079175177511915,0,14763,0.7381739476405441,B,1,virema
J,neg,4865,4865,Insertion_reverse,2,0,0.000588062,0.000588062,0,0.000576037,1.215835035502383,0,10138,0.8652873031700179,B,1,virema
J,neg,4866,4864,Deletion_reverse,1,0,0.000294031,0.000294638,0,0.000288517,0.6079175177511915,0,10136,0.7798184448720323,B,1,virema
J,neg,4876,4874,Deletion_reverse,2,0,0.000595061,0.000597372,0,0.000570288,1.215835035502383,0,10136,0.5828879596313586,B,1,virema
J,neg,4896,4894,Deletion_reverse,1,0,0.000335345,0.000332889,0,0.000315457,0.6079175177511915,0,10136,0.8616090216636108,B,1,virema
J,neg,4902,4900,Deletion_reverse,1,0,0.000334336,0.00033456,0,0.00031736,0.6079175177511915,0,10136,0.8064441422322932,B,1,virema
J,neg,4934,4932,Deletion_reverse,1,0,0.000563063,0.00056243,0,0.00036036,0.6079175177511915,0,10136,0.6642428826418894,B,1,virema
J,neg,5077,5077,Insertion_reverse,1,0,0.000793651,0.000793651,0,0.000336247,0.6079175177511915,0,10138,0.6313522174812363,B,1,virema
J,neg,5092,1578,Deletion_reverse,1,0,0.000508647,0.00056243,0,0.000557414,0.6079175177511915,0,6624,0.5798238439490142,B,1,virema
J,neg,5181,5178,Deletion_reverse,1,0,0.001086957,0.001128668,0,0.000325521,0.6079175177511915,0,10135,0.5592244262042734,B,1,virema
J,neg,5229,5226,Deletion_reverse,2,0,0.000935016,0.000985707,0,0.000628141,1.215835035502383,0,10135,0.5104442866661099,B,1,virema
J,neg,5267,6134,Insertion_reverse,1,0,0.000517598,0.000417711,0,0.000294031,0.6079175177511915,0,11005,0.8145284394713211,B,1,virema
J,neg,5285,5119,Deletion_reverse,1,0,0.000458505,0.000428082,0,0.000397298,0.6079175177511915,0,9972,0.7934585910553089,B,1,virema
J,neg,5286,5284,Deletion_reverse,1,0,0.000456621,0.000458926,0,0.000270783,0.6079175177511915,0,10136,0.7725831116868626,B,1,virema
J,neg,5330,5328,Deletion_reverse,1,0,0.000484966,0.000490196,0,0.000322893,0.6079175177511915,0,10136,0.8055429455027613,B,1,virema
J,neg,5335,3651,Deletion_reverse,1,0,0.000474158,0.000558036,0,0.000552486,0.6079175177511915,0,8454,0.8106740331648777,B,1,virema
J,neg,5348,5437,Insertion_reverse,1,0,0.000322997,0.000443262,0,0.000396825,0.6079175177511915,0,10227,0.5574741672794002,B,1,virema
J,neg,5351,5467,Insertion_reverse,1,0,0.000319898,0.000527426,0,0.000482393,0.6079175177511915,0,10254,0.5586574931545926,B,1,virema
J,neg,5356,5458,Insertion_reverse,1,0,0.000306843,0.000455581,0,0.000419992,0.6079175177511915,0,10240,0.532527332,B,1,virema
J,neg,5360,5448,Insertion_reverse,1,0,0.000303398,0.000462963,0,0.000422654,0.6079175177511915,0,10226,0.6941898564219484,B,1,virema
J,neg,5370,5459,Insertion_reverse,2,0,0.00060042,0.000891663,0,0.00082203,1.215835035502383,0,10227,0.7338659519736443,B,1,virema
J,neg,5400,5398,Deletion_reverse,1,0,0.000484027,0.000462107,0,0.000348554,0.6079175177511915,0,10136,0.7387928801501601,B,1,virema
J,neg,5403,5401,Deletion_reverse,1,0,0.000475059,0.000477327,0,0.000369959,0.6079175177511915,0,10136,0.7646931311326759,B,1,virema
J,neg,5407,9091,Insertion_reverse,1,0,0.000471698,0.000556793,0,0.000517866,0.6079175177511915,0,13822,0.8383980801915543,B,1,virema
J,neg,5431,5428,Deletion_reverse,1,0,0.000443459,0.000453309,0,0.000398406,0.6079175177511915,0,10135,0.8102076420329192,B,1,virema
J,neg,5432,5430,Deletion_reverse,1,0,0.000443066,0.000446229,0,0.000394166,0.6079175177511915,0,10136,0.8120311193370501,B,1,virema
J,neg,5435,5433,Deletion_reverse,1,0,0.00044287,0.000444444,0,0.000393546,0.6079175177511915,0,10136,0.7649961598616606,B,1,virema
J,neg,5446,5444,Deletion_reverse,1,0,0.000463392,0.000465116,0,0.000423012,0.6079175177511915,0,10136,0.8360774356392832,B,1,virema
J,neg,5452,5449,Deletion_reverse,1,0,0.0004649,0.000462107,0,0.000421763,0.6079175177511915,0,10135,0.7294785309240347,B,1,virema
J,neg,5489,5487,Deletion_reverse,1,0,0.000479386,0.000476644,0,0.000423191,0.6079175177511915,0,10136,0.7904645727932741,B,1,virema
J,neg,5850,5848,Deletion_reverse,1,0,0.000406009,0.000409836,0,0.000371747,0.6079175177511915,0,10136,0.8481661809739042,B,1,virema
J,neg,6108,6106,Deletion_reverse,1,0,0.000508906,0.000511771,0,0.000351247,0.6079175177511915,0,10136,0.6453621333731523,B,1,virema
J,neg,6109,6109,Insertion_reverse,1,0,0.000508647,0.000508647,0,0.000348797,0.6079175177511915,0,10138,0.6952059297700345,B,1,virema
J,neg,6110,6108,Deletion_reverse,1,0,0.000504032,0.000508906,0,0.000348797,0.6079175177511915,0,10136,0.656527046,B,1,virema
J,neg,6111,6108,Deletion_reverse,1,0,0.000496524,0.000508906,0,0.000348797,0.6079175177511915,0,10135,0.6267200843599554,B,1,virema
J,neg,6152,6150,Deletion_reverse,1,0,0.000427533,0.00042735,0,0.000303122,0.6079175177511915,0,10136,0.8207626494691613,B,1,virema
J,neg,6154,6188,Insertion_reverse,1,0,0.000419287,0.000301023,0,0.000299312,0.6079175177511915,0,10172,0.573572067,B,1,virema
J,neg,6167,6165,Deletion_reverse,1,0,0.000391696,0.000394166,0,0.000276932,0.6079175177511915,0,10136,0.7903959183791865,B,1,virema
J,neg,6168,4888,Deletion_reverse,1,0,0.000391696,0.000312989,0,0.000286287,0.6079175177511915,0,8858,0.8830331082609965,B,1,virema
J,neg,6186,6184,Deletion_reverse,1,0,0.000300481,0.00030012,0,0.000298507,0.6079175177511915,0,10136,0.7544062235855075,B,1,virema
J,neg,6187,6184,Deletion_reverse,1,0,0.000301296,0.00030012,0,0.000298507,0.6079175177511915,0,10135,0.7806659733610289,B,1,virema
J,neg,6229,6229,Insertion_reverse,1,0,0.000809717,0.000809717,0,0.000426257,0.6079175177511915,0,10138,0.8365535603192169,B,1,virema
J,neg,6356,6354,Deletion_reverse,1,0,0.000510465,0.000510725,0,0.000588582,0.6079175177511915,0,10136,0.883531161,B,1,virema
J,neg,6366,6364,Deletion_reverse,1,0,0.000493827,0.000497265,0,0.000566572,0.6079175177511915,0,10136,0.7254990883196254,B,1,virema
J,neg,6378,3679,Deletion_reverse,1,0,0.000539084,0.000529661,0,0.000520021,0.6079175177511915,0,7439,0.5146831428263364,B,1,virema
J,neg,6602,6600,Deletion_reverse,1,0,0.000573066,0.000582072,0,0.000580046,0.6079175177511915,0,10136,0.5322625894989866,B,1,virema
J,neg,6609,6609,Insertion_reverse,1,0,0.000558971,0.000558971,0,0.000557103,0.6079175177511915,0,10138,0.5758954486101721,B,1,virema
J,neg,6638,7291,Insertion_reverse,1,0,0.000453309,0.000540541,0,0.000394322,0.6079175177511915,0,10791,0.7304682931926663,B,1,virema
J,neg,6653,6651,Deletion_reverse,1,0,0.000443459,0.00044484,0,0.000442087,0.6079175177511915,0,10136,0.8097642181522579,B,1,virema
J,neg,6709,6707,Deletion_reverse,2,0,0.0009995,0.000996512,0,0.00099108,1.215835035502383,0,10136,0.6868986673639038,B,1,virema
J,neg,6715,6713,Deletion_reverse,2,0,0.000998502,0.000994036,0,0.000992556,1.215835035502383,0,10136,0.6911094465538548,B,1,virema
J,neg,6731,6729,Deletion_reverse,1,0,0.000576369,0.000571102,0,0.000567537,0.6079175177511915,0,10136,0.8523262772464604,B,1,virema
J,neg,6732,6732,Insertion_reverse,1,0,0.000575043,0.000575043,0,0.000574713,0.6079175177511915,0,10138,0.8088100097581128,B,1,virema
J,neg,6734,4701,Deletion_reverse,1,0,0.000574383,0.000258465,0,0.000207512,0.6079175177511915,0,8105,0.7074845287109364,B,1,virema
J,neg,6752,10058,Insertion_reverse,1,0,0.000597729,0.000704225,0,0.000701262,0.6079175177511915,0,13444,0.7680734478108275,B,1,virema
J,neg,6778,6776,Deletion_reverse,1,0,0.000743494,0.000753012,0,0.000752445,0.6079175177511915,0,10136,0.5046166893180347,B,1,virema
J,neg,6857,6854,Deletion_reverse,1,0,0.000602047,0.000608643,0,0.000607165,0.6079175177511915,0,10135,0.6077650492214175,B,1,virema
J,neg,6865,6861,Deletion_reverse,1,0,0.000548546,0.000560538,0,0.000558971,0.6079175177511915,0,10134,0.5683081551200938,B,1,virema
J,neg,6879,312,Deletion_reverse,1,0,0.000473709,0.001560062,0,0.001545595,0.6079175177511915,0,3571,0.5147212462269009,B,1,virema
J,neg,6899,6897,Deletion_reverse,1,0,0.000437637,0.000439367,0,0.000437637,0.6079175177511915,0,10136,0.5777251496739109,B,1,virema
J,neg,6914,6912,Deletion_reverse,1,0,0.000414766,0.000416667,0,0.00041511,0.6079175177511915,0,10136,0.8104995186495996,B,1,virema
J,neg,6935,7196,Insertion_reverse,1,0,0.000483559,0.000660066,0,0.000651466,0.6079175177511915,0,10399,0.5269904589683571,B,1,virema
J,neg,6956,6954,Deletion_reverse,1,0,0.000495786,0.000500751,0,0.000498008,0.6079175177511915,0,10136,0.8003882147092957,B,1,virema
J,neg,70,68,Deletion_reverse,1,0,0.00088574,0.000888889,0,0.000831947,0.6079175177511915,0,10136,0.5478759693565834,B,1,virema
J,neg,7101,7098,Deletion_reverse,1,0,0.000977517,0.001003009,0,0.000578369,0.6079175177511915,0,10135,0.6546801145984635,B,1,virema
J,neg,7117,7184,Insertion_reverse,1,0,0.000793021,0.000634115,0,0.000627353,0.6079175177511915,0,10205,0.5278831952200762,B,1,virema
J,neg,7175,7173,Deletion_reverse,1,0,0.000641849,0.000641849,0,0.00063857,0.6079175177511915,0,10136,0.9051594924712142,B,1,virema
J,neg,7181,7179,Deletion_reverse,2,0,0.001257071,0.001261034,0,0.001252348,1.215835035502383,0,10136,0.8513142603049191,B,1,virema
J,neg,7186,7184,Deletion_reverse,1,0,0.000641437,0.000634115,0,0.000627353,0.6079175177511915,0,10136,0.6077650492214175,B,1,virema
J,neg,7204,7202,Deletion_reverse,1,0,0.000634115,0.000630915,0,0.000599161,0.6079175177511915,0,10136,0.8452525830297284,B,1,virema
J,neg,7249,7249,Insertion_reverse,1,0,0.000537057,0.000537057,0,0.000423012,0.6079175177511915,0,10138,0.609477862,B,1,virema
J,neg,7256,7254,Deletion_reverse,1,0,0.000527983,0.000532481,0,0.000420168,0.6079175177511915,0,10136,0.8399603748605144,B,1,virema
J,neg,7283,7367,Insertion_reverse,1,0,0.000541712,0.000348675,0,0.000322581,0.6079175177511915,0,10222,0.8429627824055738,B,1,virema
J,neg,7301,7298,Deletion_reverse,1,0,0.000363372,0.00036075,0,0.000374672,0.6079175177511915,0,10135,0.7684871493915406,B,1,virema
J,neg,7303,7301,Deletion_reverse,2,0,0.000708968,0.000726744,0,0.000754717,1.215835035502383,0,10136,0.5475737644692003,B,1,virema
J,neg,7349,7346,Deletion_reverse,1,0,0.000352485,0.000363769,0,0.000336474,0.6079175177511915,0,10135,0.6065379739948873,B,1,virema
J,neg,7373,7371,Deletion_reverse,1,0,0.000332005,0.000335458,0,0.000309598,0.6079175177511915,0,10136,0.5682580627089053,B,1,virema
J,neg,7385,7383,Deletion_reverse,1,0,0.000322789,0.000324359,0,0.000292826,0.6079175177511915,0,10136,0.8656605508429337,B,1,virema
J,neg,7392,7392,Insertion_reverse,1,0,0.000314961,0.000314961,0,0.000283768,0.6079175177511915,0,10138,0.8823882414755446,B,1,virema
J,neg,7393,7391,Deletion_reverse,2,0,0.000626566,0.000631114,0,0.000568666,1.215835035502383,0,10136,0.883531161,B,1,virema
J,neg,7403,7401,Deletion_reverse,1,0,0.000305998,0.000309119,0,0.000278396,0.6079175177511915,0,10136,0.7522830707935805,B,1,virema
J,neg,7411,5474,Deletion_reverse,1,0,0.000304044,0.000503525,0,0.000455789,0.6079175177511915,0,8201,0.7692587155375029,B,1,virema
J,neg,7430,7427,Deletion_reverse,1,0,0.000368053,0.000367512,0,0.000342114,0.6079175177511915,0,10135,0.7977503407430491,B,1,virema
J,neg,7976,7974,Deletion_reverse,1,0,0.000759301,0.00078125,0,0.000586166,0.6079175177511915,0,10136,0.6047429462300156,B,1,virema
J,neg,8002,8204,Insertion_reverse,1,0,0.000524384,0.000489956,0,0.000275634,0.6079175177511915,0,10340,0.6399023964469092,B,1,virema
J,neg,8005,8003,Deletion_reverse,1,0,0.000501002,0.000510465,0,0.000498504,0.6079175177511915,0,10136,0.5046493302373213,B,1,virema
J,neg,8018,8015,Deletion_reverse,1,0,0.000486145,0.000485909,0,0.000477555,0.6079175177511915,0,10135,0.8566043390869971,B,1,virema
J,neg,8018,8016,Deletion_reverse,1,0,0.000486145,0.000488043,0,0.000485909,0.6079175177511915,0,10136,0.8652873031700179,B,1,virema
J,neg,8032,8029,Deletion_reverse,1,0,0.000454752,0.000462107,0,0.000464037,0.6079175177511915,0,10135,0.5495847385721744,B,1,virema
J,neg,8186,8184,Deletion_reverse,1,0,0.000573723,0.000584112,0,0.000296033,0.6079175177511915,0,10136,0.5952942691823525,B,1,virema
J,neg,819,819,Insertion_reverse,2,0,0.002442002,0.002442002,0,0.000683761,1.215835035502383,0,10138,0.6427409278888929,B,1,virema
J,neg,8218,3653,Deletion_reverse,1,0,0.000454545,0.000551876,0,0.000548246,0.6079175177511915,0,5573,0.7466229115761586,B,1,virema
J,neg,8246,4737,Deletion_reverse,1,0,0.000387597,0.000359712,0,0.000281057,0.6079175177511915,0,6629,0.6630853260414757,B,1,virema
J,neg,8255,9647,Insertion_reverse,1,0,0.000386698,0.000336474,0,0.000328947,0.6079175177511915,0,11530,0.7121754727551936,B,1,virema
J,neg,8260,8257,Deletion_reverse,1,0,0.000385654,0.00038432,0,0.000386548,0.6079175177511915,0,10135,0.7678047514862254,B,1,virema
J,neg,8295,8292,Deletion_reverse,1,0,0.000558659,0.000557414,0,0.00044843,0.6079175177511915,0,10135,0.8127892932471381,B,1,virema
J,neg,8300,8298,Deletion_reverse,1,0,0.000566251,0.000558971,0,0.000454959,0.6079175177511915,0,10136,0.5322625894989866,B,1,virema
J,neg,8319,8317,Deletion_reverse,1,0,0.00074239,0.000696864,0,0.000555556,0.6079175177511915,0,10136,0.5278831952200762,B,1,virema
J,neg,8341,8341,Insertion_reverse,57,0,0.045819936,0.045819936,0,0.036988968,34.65129851181792,0,10138,0.670699288,B,1,virema
J,neg,8341,8342,Insertion_reverse,9,0,0.007234727,0.007588533,0,0.005806452,5.471257659760724,0,10139,0.5787512778741294,B,1,virema
J,neg,8341,8343,Insertion_reverse,5,0,0.004019293,0.00428449,0,0.003238342,3.039587588755958,0,10140,0.5648112126770909,B,1,virema
J,neg,8341,8344,Insertion_reverse,3,0,0.002411576,0.00261324,0,0.001951854,1.8237525532535743,0,10141,0.5648112126770909,B,1,virema
J,neg,8366,8363,Deletion_reverse,1,0,0.001215067,0.001259446,0,0.001072961,0.6079175177511915,0,10135,0.5023505919209824,B,1,virema
J,neg,8444,8441,Deletion_reverse,1,0,0.000444247,0.000451875,0,0.000677507,0.6079175177511915,0,10135,0.5324668968404739,B,1,virema
J,neg,8471,8469,Deletion_reverse,1,0,0.000580383,0.000584795,0,0.000501505,0.6079175177511915,0,10136,0.6077650492214175,B,1,virema
J,neg,8482,8480,Deletion_reverse,1,0,0.000540833,0.000550661,0,0.0004649,0.6079175177511915,0,10136,0.5683081551200938,B,1,virema
J,neg,8525,2234,Deletion_reverse,1,0,0.000513347,0.000491642,0,0.000413223,0.6079175177511915,0,3847,0.8182437420267924,B,1,virema
J,neg,8543,8540,Deletion_reverse,1,0,0.000465766,0.000473037,0,0.000328947,0.6079175177511915,0,10135,0.8306495797532306,B,1,virema
J,neg,8558,9926,Insertion_reverse,1,0,0.000323206,0.000755858,0,0.00069541,0.6079175177511915,0,11506,0.8247026396115471,B,1,virema
J,neg,857,855,Deletion_reverse,1,0,0.000537924,0.000542594,0,0.000315358,0.6079175177511915,0,10136,0.656527046,B,1,virema
J,neg,8663,8661,Deletion_reverse,1,0,0.000907441,0.000904159,0,0.000649351,0.6079175177511915,0,10136,0.6784867525443065,B,1,virema
J,neg,866,863,Deletion_reverse,1,0,0.000501002,0.000516262,0,0.000314663,0.6079175177511915,0,10135,0.5590293149971192,B,1,virema
J,neg,8690,8688,Deletion_reverse,1,0,0.000931099,0.000928505,0,0.000665779,0.6079175177511915,0,10136,0.621405241,B,1,virema
J,neg,8724,4660,Deletion_reverse,1,0,0.000556793,0.000514668,0,0.00025025,0.6079175177511915,0,6074,0.5315916417244534,B,1,virema
J,neg,8725,8722,Deletion_reverse,1,0,0.00055371,0.000569476,0,0.000565611,0.6079175177511915,0,10135,0.8254211073463699,B,1,virema
